SMILES,tasks
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,ESOL
N#Cc1cccc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,Lipo
NC(=O)c1ccc(=O)n(Cc2ccc(Cl)cc2Cl)c1,Lipo
Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,Lipo
C/C=C(\CC)C(=O)NC(N)=O,BBBP
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,Lipo
O=C1CCOc2cc(COc3ccccc3)ccc21,Lipo
CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,Lipo
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,Lipo
CCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,ClinTox
COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccc2)c1,Lipo
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,Lipo
Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,Lipo
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,Lipo
Nc1ccc(C(=O)O)c(O)c1,BBBP
CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,BBBP
CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1CC,BBBP
CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,Lipo
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,BBBP
CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cc(F)cc(-c3cncnc3)c2)N=C1N,BACE
CN(C)CCc1ccccn1,BBBP
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,BBBP
CCCCCS(=O)(=O)C[C@@H](NC(=O)c1cccnc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]Cc1cccc(CC)c1,BACE
CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,BBBP
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,BBBP
C[C@@H](NC1=CC(=O)NCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,Lipo
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],BBBP
NC(N)=NCC1COC2(CCCCC2)O1,BBBP
COCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,Lipo
CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,BBBP
Cc1cnc(-c2cc(NC(=O)c3ccc(C(F)(F)F)nc3C)ccc2Cl)[nH]1,Lipo
CN1C(=O)C2(CC(C)(C)Oc3ccc(N4CCCCC4)cc32)N=C1N,BACE
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,BBBP:ClinTox:ESOL
O=C1CSC(=S)N1,ESOL
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2ncc(C(C)(C)C)o2)CCCCC1,BACE
O=c1[nH]n(C(c2ccccc2)c2ccncc2)c(=O)c2c(O)c3ccc(Cl)cc3nc12,Lipo
CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,ClinTox
c1ccc2cc3cc4ccccc4cc3cc2c1,ESOL
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,BBBP
O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,BBBP
CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncc(F)c4)cc32)N=C1N,BACE
CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)cc(/C(C)=N\OC)c1,BACE
COc1cccc(-c2cc(O)c3cc(NC(C)=O)ccc3n2)c1,Lipo
O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,Lipo
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,ClinTox
COc1ccnc(NC2CCN(C(=O)c3ccccc3)CC2)c1,Lipo
CN1C(=[NH2+])NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C1=O,BACE
CNC1=Nc2ncccc2C(c2cc[nH]c2)=NC1c1cccs1,Lipo
C/C=C/C=O,ESOL:FreeSolv
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,Lipo
O=C(Nc1ccccc1)c1cc2ccccc2o1,Lipo
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCNC(=O)C1,BACE
C=CCOc1ccccc1OCC(O)CNC(C)C,Lipo
[NH3+]CC(=O)CCC(=O)[O-],ClinTox
Cc1c(N)nc([C@H](CC(N)=O)[NH2+]C[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1,ClinTox
CNc1c(Cl)cnc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc12,Lipo
CCN(CCN(C)C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,Lipo
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.[Cl-].[H+],BBBP
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,BBBP
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,FreeSolv
CN(C)c1ccccc1,ESOL:FreeSolv
CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,Lipo
O=c1c2cnn(-c3ccccc3)c2nc(-c2ccco2)n1-c1ccccc1,Lipo
COc1cccc(-c2cccc(CCc3cc(=O)n(C)c(N)n3)c2)c1,BACE
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C#N)c2)CCCCC1,BACE
O=C(Nc1ccccc1)c1ccccc1O,ESOL
C[NH2+]CCCC12CCC(c3ccccc31)c1ccccc12,ClinTox
N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,Lipo
N=C(N)c1cc2c(I)cccc2s1,Lipo
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12,Lipo
CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,BBBP
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,BBBP
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,Lipo
NC(=O)OCC(COC(N)=O)c1ccccc1,BBBP:ClinTox
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccc(F)nc3)ccc1O2,BACE
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,Lipo
CC(N)Cc1ccccc1,BBBP
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,BBBP
Cc1cc(C)c(NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-])c(C)c1Br,ClinTox
COC(CNC(=O)c1ccccc1OCC(=O)[O-])C[Hg]O,ClinTox
C/C1=C2/N=C(/C=C3\N/C(=C(/C)C4=N[C@@](C)(C5N=C1[C@](C)(CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,ClinTox
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BBBP:ClinTox:Lipo
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,ESOL
C[NH2+]C[C@H](O)c1cccc(O)c1,ClinTox
Fc1ccccc1Br,ESOL
CCOc1ccc(NC(N)=O)cc1,ESOL
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCC[NH3+])C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)[O-])C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)[O-])C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,ClinTox
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,BBBP
Cc1ccccc1[N+](=O)[O-],ESOL:FreeSolv
COc1ccnc(CSc2nc3ccccc3[nH]2)c1,Lipo
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,ClinTox
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,ESOL
Nc1ccccc1O,ESOL
Cc1ccc(C)c2ccccc12,ESOL:FreeSolv
Cc1cc(CN2Cc3ccccc3C[C@H]2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,Lipo
CCCNCCC,FreeSolv
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,BBBP
CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,BBBP
CCN1C(=O)c2cccnc2N(CC)c2ncccc21,ESOL
N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,Lipo
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,ESOL
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)CO1,BACE
Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21,BBBP
COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1OC,Lipo
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,ESOL
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,ESOL
FC(F)(Cl)C(F)(F)Cl,BBBP:ESOL
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,Lipo
CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,BBBP
Cc1ccnc(C(Cc2ccccc2)NC2=NC(C)(C)Cc3cc(Cl)ccc32)n1,BACE
CC1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,ClinTox
O=C(O)[C@@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,Lipo
Cn1c(N)nc(C2CC2c2ccc(-c3cccc(C(N)=O)c3)cc2)cc1=O,BACE
C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,ClinTox
CC(c1cc2ccccc2o1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,Lipo
CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,ESOL
N#Cc1cnn(-c2ccccc2)c1NC(=O)CN1CCOCC1,Lipo
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)([O-])[O-])n1,ClinTox
Cc1cc2n[nH]c(=O)n2c2cc(-c3cccc(CO)c3)ccc12,Lipo
O=S(=O)(CCCOCCc1nccc2ccccc12)CCNCCc1ccc(O)c2nc(O)sc12,Lipo
CCc1cc(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c2c(n1)CCCC2,Lipo
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,BBBP:ClinTox
NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)c1,Lipo
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,BBBP
CCCOc1cccc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)C)c3)C2O)c1,BACE
CCCOC(C)C,ESOL
NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)cn1,Lipo
Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,Lipo
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,Lipo
CCC[NH+]1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,ClinTox
CCOc1ccc2nc(NC(=O)CC)sc2c1,Lipo
COc1cc(OC2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,Lipo
OCC1OC(O)(CO)C(O)C1O,ESOL
C[NH2+]C(C)(C)Cc1ccccc1,ClinTox
Clc1cccc2[nH]ncc12,Lipo
O=S(=O)(Cc1cc(Cl)cc(Cl)c1)NCC(c1ccccc1)N1CCCCCC1,Lipo
COCCOC1CCCc2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)NC(C(O)CC(C(=O)NCC(C)C)C(C)C)COCc2cccc1c2,BACE
CNC[C@H](O)c1ccc(O)c(O)c1,BBBP
C#CCOc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)cn1,BACE
C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12)c1ccccc1,Lipo
CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,BBBP
C#CC[NH2+]C[C@@H](O)C(Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,BACE
Cc1ccc(O)c([C@H](CC[NH+](C(C)C)C(C)C)c2ccccc2)c1,ClinTox
COCCOC1NC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)NC(C(O)CC(C(=O)NCC(C)C)C(C)C)COCc2cccc1c2,BACE
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,BBBP
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,ESOL
NC1=NC(c2ccco2)Nc2c(F)ccc(F)c21,Lipo
Cn1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)n1,BACE
CC(C)[NH2+]CC(O)c1cc(O)cc(O)c1,ClinTox
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,Lipo
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,Lipo
c1ccc2cc(COC3CCNCC3)ccc2c1,BBBP
NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1,ClinTox
CCCCCCC[NH+](CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,ClinTox
COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,Lipo
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,BBBP
COc1ccc(-c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2)cc1,Lipo
CCCCC1CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)C1=O,BACE
CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5,BBBP
COCCOc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,Lipo
CC1(C)C2CCC1(C)C(O)C2,ESOL
O=C1O[C@]2(CN3CCC2CC3)CN1c1ccc(Br)s1,Lipo
Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,Lipo
Nc1nccc(-c2c[nH]c3ccccc23)n1,Lipo
COC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,BACE
CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,Lipo
CCCCCCC(C)NN,BBBP
O=C(Nc1nccs1)c1cccnc1,Lipo
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,BBBP
COc1ccccc1,ESOL:FreeSolv
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(C)ccn23)n1,Lipo
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,BBBP
COc1cccc(-c2cccc(C3(C)N=C(N)CS3)c2)c1,BACE
Cc1nsc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,Lipo
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,BBBP:ClinTox
C1CNCCN1,FreeSolv
Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,Lipo
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,Lipo
C[C@@H](NC(=O)[C@H]1CCCNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,Lipo
NC1(c2ccc(-c3nn4cccc4cc3-c3ccccc3)cc2)CCC1,Lipo
CCC(C)CCO,ESOL
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)(C)C)cc1,Lipo
COc1ccc(C2NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)NC(C(O)CC(C(=O)NCC(C)C)C(C)C)COCc3cccc2c3)cc1,BACE
Cc1cc([C@]2(c3ccccc3)N=C(N)N(C)C2=O)ccc1OC(F)F,BACE
CSc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,BACE
O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,Lipo
COC/C=C/c1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,BACE
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BBBP:Lipo
CC(C)Cc1ccc(C(C)C(=O)NS(C)(=O)=O)cc1,Lipo
CC1=NN(c2ccccc2)C(=O)C1,BBBP
CN(C)CCOC(=O)COc1ccc(Cl)cc1,BBBP
COCCOc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1,Lipo
Nc1n[nH]c(N)c1Cc1ccc2c(c1)OCO2,Lipo
CCc1cccc2c(C#N)cn(CC(=O)NCCOC)c12,Lipo
CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,BBBP
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,BBBP
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,Lipo
O=c1ccoc2ccccc12,Lipo
CNC(=O)c1ccc(-c2cc(C(=O)N[C@H]3CCCNC3)c(NC(N)=O)s2)cc1,Lipo
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,Lipo
CC[C@H](NC(=O)c1c(CC[S+](C)[O-])c(-c2ccccc2)nc2ccccc12)c1ccccc1,Lipo
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,Lipo
O=P(O)(O)OCC(Cl)(Cl)Cl,BBBP
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2ccc(C(C)C)s2)CCCCC1,BACE
Cc1ccc(N)cc1,ESOL:FreeSolv
CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,BBBP
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,Lipo
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cn1,Lipo
C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,Lipo
Clc1cccc(Br)c1,ESOL
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,ClinTox
CC(C)COC=O,ESOL:FreeSolv
CS(=O)(=O)N1CCOc2cc(COc3ccccc3)cnc21,Lipo
CN1C(=O)C2CN(c3ccccc3)CC2(c2ccc(-c3ccc(F)c(C#N)c3)s2)N=C1N,BACE
CC=Cc1ccc(OC)cc1,ESOL
CF,FreeSolv
CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,BBBP
CC(C)CC(CC(=O)NCc1cccc(F)c1)n1c(N)nc2cc(Cl)ccc21,BACE
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,BBBP:ClinTox
CC1CCCC1,BBBP:ESOL:FreeSolv
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(Br)sc12,Lipo
CCNc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,Lipo
CC(Cc1cccc(CNCCc2c(Cl)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,Lipo
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,BBBP:ClinTox
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,Lipo
CN1C(=O)C(c2ccc(F)c(-c3cncnc3)c2)(c2cnn(CC(F)(F)F)c2)N=C1N,BACE
CN(CCc1ccc(O)c2nc(O)sc12)CCN(C)C(=O)CCOCCc1ccccc1,Lipo
O=C(Oc1ccccc1O)c1cccc2ccccc12,Lipo
Cc1ncsc1CCCl,BBBP
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,Lipo
COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,Lipo
CC(C)(C)c1ccccc1,ESOL:FreeSolv
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,ClinTox
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)[C@H]2SC1,BBBP
c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1,Lipo
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C#N)cn3)CC1)C(=O)C2,Lipo
Cc1c(Sc2ccc(Cl)cc2)c2c(-c3ccccc3)cccc2n1CC(=O)O,Lipo
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.O=S(=O)(O)O,BBBP
CC(=O)NC[C@H]1CN(c2ccc(-n3cc(C#N)nn3)c(F)c2)C(=O)O1,Lipo
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1,Lipo
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,ClinTox
CCC(C(N)=O)N1CCCC1=O,BBBP
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(F)c2)CC1,Lipo
CC(C)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,Lipo
COc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,Lipo
Cc1ccnc(NCc2ccc(Cl)cc2)c1,Lipo
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,BBBP
Fc1cc(F)cc(-c2cc(N(CCCN3CCCCCC3)Cc3ccc4c(c3)OCO4)on2)c1,Lipo
CCN1CC[NH+]2CCS(=O)(=O)N(C)C3C=C(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]Cc4cccc(C(F)(F)F)c4)C=C1C32,BACE
COCCOCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,Lipo
CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)C[NH2+]CCC(F)(F)F)cc13)N(C)S(=O)(=O)CC2,BACE
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,BBBP:ClinTox
CC(=O)NC(Cc1ccc(F)c(C(F)(F)F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,BACE
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,BBBP:ClinTox
CSc1nc(N)nc(-c2ccccc2)n1,Lipo
CC1(C(=O)NC2CCCCC2)CCC(=O)N1Cc1cccs1,Lipo
Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,ClinTox
NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,Lipo
CCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,BACE
CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c1,BACE
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,Lipo
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,BBBP
Cc1cccc(Nc2ccccc2C(=O)[O-])c1C,ClinTox
